Emissão/Remoção/Bunker;Gás;Setor de emissão;Categoria emissora;Sub-categoria emissora;Produto ou sistema;Detalhamento;Recorte;Atividade geral;Estado;Bioma;2019;2020;2021;2022;2023
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Diretas;Pecuária;São Paulo;Mata Atlântica;1369221,93;1397247,94;1406427,34;1454498,90;1424377,76
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Diretas;Pecuária;Sergipe;Mata Atlântica;65694,09;65237,39;68872,07;70823,39;80254,27
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Diretas;Pecuária;Rio Grande do Sul;Pampa;1498450,66;1383398,52;1370683,78;1525912,73;1533733,57
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Diretas;Pecuária;Mato Grosso;Pantanal;250734,39;252908,85;261186,89;283288,53;314865,67
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Diretas;Pecuária;Mato Grosso do Sul;Pantanal;557262,27;552430,97;577970,32;609972,95;675883,44
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (deposição atmosférica);Pecuária;Acre;Amazônia;88740,86;96593,60;103097,35;118416,92;125547,28
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (deposição atmosférica);Pecuária;Amapá;Amazônia;1313,84;1324,03;1277,15;1307,30;1335,52
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (deposição atmosférica);Pecuária;Amazonas;Amazônia;36062,38;35694,91;37286,06;51657,81;61110,39
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (deposição atmosférica);Pecuária;Maranhão;Amazônia;85967,55;88942,67;91165,15;101283,35;106443,73
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (deposição atmosférica);Pecuária;Mato Grosso;Amazônia;514473,62;518214,30;526567,93;561482,14;547672,25
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (deposição atmosférica);Pecuária;Pará;Amazônia;518119,28;557352,24;596202,33;616903,91;623157,59
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (deposição atmosférica);Pecuária;Rondônia;Amazônia;350233,64;372265,90;384213,87;453358,54;466367,82
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (deposição atmosférica);Pecuária;Roraima;Amazônia;23161,34;24559,47;24868,17;30171,05;31498,28
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (deposição atmosférica);Pecuária;Tocantins;Amazônia;46412,08;49177,13;53157,51;55040,29;57462,28
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (deposição atmosférica);Pecuária;Alagoas;Caatinga;10748,50;11524,77;12003,13;12448,35;13721,73
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (deposição atmosférica);Pecuária;Bahia;Caatinga;113312,47;108647,30;136312,97;145838,65;158855,94
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (deposição atmosférica);Pecuária;Ceará;Caatinga;45185,50;46869,82;47392,52;48125,03;49640,11
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (deposição atmosférica);Pecuária;Minas Gerais;Caatinga;19378,51;20334,72;23097,14;26537,58;24623,40
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (deposição atmosférica);Pecuária;Paraíba;Caatinga;23365,20;24611,55;25046,02;24816,42;25657,07
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (deposição atmosférica);Pecuária;Pernambuco;Caatinga;25252,71;24635,56;29320,02;30784,58;31474,78
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (deposição atmosférica);Pecuária;Piauí;Caatinga;14558,95;14480,38;14390,44;14246,12;14134,18
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (deposição atmosférica);Pecuária;Rio Grande do Norte;Caatinga;14634,28;16906,56;17319,49;18280,11;21002,71
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (deposição atmosférica);Pecuária;Sergipe;Caatinga;13314,30;13351,38;13936,50;14052,51;16165,58
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (deposição atmosférica);Pecuária;Bahia;Cerrado;19758,19;20022,01;24517,70;26160,52;27997,51
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (deposição atmosférica);Pecuária;Distrito Federal;Cerrado;1381,92;1500,42;1502,69;1465,68;1424,27
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (deposição atmosférica);Pecuária;Goiás;Cerrado;516135,08;536766,22;556762,18;561496,48;540231,79
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (deposição atmosférica);Pecuária;Maranhão;Cerrado;100700,28;105524,06;108852,91;120020,04;131679,16
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (deposição atmosférica);Pecuária;Mato Grosso;Cerrado;248902,27;257540,64;251697,77;262630,45;264649,60
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (deposição atmosférica);Pecuária;Mato Grosso do Sul;Cerrado;367836,81;357272,86;342574,12;334672,14;341221,91
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (deposição atmosférica);Pecuária;Minas Gerais;Cerrado;223273,56;225240,73;232428,74;231551,38;227123,01
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (deposição atmosférica);Pecuária;Pará;Cerrado;8572,11;9158,09;10027,88;10538,67;10212,71
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (deposição atmosférica);Pecuária;Paraná;Cerrado;1627,94;1542,59;1452,21;1460,42;1670,27
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (deposição atmosférica);Pecuária;Piauí;Cerrado;20234,65;20144,00;19969,43;19739,09;19300,35
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (deposição atmosférica);Pecuária;Rondônia;Cerrado;770,28;824,37;751,38;942,96;979,84
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (deposição atmosférica);Pecuária;São Paulo;Cerrado;33069,21;32264,57;31503,79;32638,67;31276,73
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (deposição atmosférica);Pecuária;Tocantins;Cerrado;157956,87;171703,28;193732,86;207719,06;220319,00
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (deposição atmosférica);Pecuária;Alagoas;Mata Atlântica;12933,85;13557,72;13414,79;13358,26;14366,35
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (deposição atmosférica);Pecuária;Bahia;Mata Atlântica;97374,40;91290,80;106374,96;112002,24;117359,21
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (deposição atmosférica);Pecuária;Espírito Santo;Mata Atlântica;44613,57;47081,43;49756,16;50417,59;48948,79
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (deposição atmosférica);Pecuária;Goiás;Mata Atlântica;9818,31;10036,15;10069,19;9967,10;9737,03
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (deposição atmosférica);Pecuária;Mato Grosso do Sul;Mata Atlântica;54527,31;52609,55;51380,29;49363,23;49195,74
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (deposição atmosférica);Pecuária;Minas Gerais;Mata Atlântica;210654,84;210826,99;217024,93;217929,90;212780,62
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (deposição atmosférica);Pecuária;Paraíba;Mata Atlântica;948,48;958,00;948,60;907,95;1027,16
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (deposição atmosférica);Pecuária;Paraná;Mata Atlântica;185876,12;170259,56;161169,99;156601,65;179984,36
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (deposição atmosférica);Pecuária;Pernambuco;Mata Atlântica;8252,00;8469,49;9585,90;10136,99;10478,95
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (deposição atmosférica);Pecuária;Rio de Janeiro;Mata Atlântica;56098,42;57911,12;59551,78;60287,73;61926,70
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (deposição atmosférica);Pecuária;Rio Grande do Norte;Mata Atlântica;516,70;581,47;627,23;662,66;820,53
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (deposição atmosférica);Pecuária;Rio Grande do Sul;Mata Atlântica;76336,23;71329,89;70832,64;74478,70;76932,37
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (deposição atmosférica);Pecuária;Santa Catarina;Mata Atlântica;89845,44;88129,73;88664,69;86964,40;88561,00
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (deposição atmosférica);Pecuária;São Paulo;Mata Atlântica;182562,92;186299,73;187523,65;193933,19;189917,03
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (deposição atmosférica);Pecuária;Sergipe;Mata Atlântica;8759,21;8698,32;9182,94;9443,12;10700,57
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (deposição atmosférica);Pecuária;Rio Grande do Sul;Pampa;199793,42;184453,14;182757,84;203455,03;204497,81
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (deposição atmosférica);Pecuária;Mato Grosso;Pantanal;33431,25;33721,18;34824,92;37771,80;41982,09
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (deposição atmosférica);Pecuária;Mato Grosso do Sul;Pantanal;74301,64;73657,46;77062,71;81329,73;90117,79
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (lixiviação/escorrimento superficial);Pecuária;Acre;Amazônia;99833,47;108667,79;115984,52;133219,03;141240,69
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (lixiviação/escorrimento superficial);Pecuária;Amapá;Amazônia;1478,07;1489,53;1436,80;1470,72;1502,46
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (lixiviação/escorrimento superficial);Pecuária;Amazonas;Amazônia;40570,18;40156,77;41946,81;58115,03;68749,19
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (lixiviação/escorrimento superficial);Pecuária;Maranhão;Amazônia;96713,50;100060,51;102560,79;113943,77;119749,20
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (lixiviação/escorrimento superficial);Pecuária;Mato Grosso;Amazônia;578782,83;582991,08;592388,92;631667,41;616131,28
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (lixiviação/escorrimento superficial);Pecuária;Pará;Amazônia;582884,19;627021,27;670727,62;694016,89;701052,29
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (lixiviação/escorrimento superficial);Pecuária;Rondônia;Amazônia;394012,85;418799,14;432240,60;510028,36;524663,80
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (lixiviação/escorrimento superficial);Pecuária;Roraima;Amazônia;26056,51;27629,41;27976,69;33942,43;35435,56
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (lixiviação/escorrimento superficial);Pecuária;Tocantins;Amazônia;52213,58;55324,28;59802,20;61920,33;64645,07
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (lixiviação/escorrimento superficial);Pecuária;Alagoas;Caatinga;12092,06;12965,37;13503,52;14004,39;15436,94
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (lixiviação/escorrimento superficial);Pecuária;Bahia;Caatinga;127476,52;122228,22;153352,10;164068,48;178712,94
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (lixiviação/escorrimento superficial);Pecuária;Ceará;Caatinga;50833,68;52728,55;53316,59;54140,66;55845,12
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (lixiviação/escorrimento superficial);Pecuária;Minas Gerais;Caatinga;21800,83;22876,56;25984,29;29854,77;27701,33
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (lixiviação/escorrimento superficial);Pecuária;Paraíba;Caatinga;26285,85;27687,99;28176,77;27918,47;28864,21
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (lixiviação/escorrimento superficial);Pecuária;Pernambuco;Caatinga;28409,30;27715,01;32985,02;34632,65;35409,13
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (lixiviação/escorrimento superficial);Pecuária;Piauí;Caatinga;16378,81;16290,43;16189,25;16026,89;15900,95
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (lixiviação/escorrimento superficial);Pecuária;Rio Grande do Norte;Caatinga;16463,57;19019,88;19484,42;20565,12;23628,05
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (lixiviação/escorrimento superficial);Pecuária;Sergipe;Caatinga;14978,59;15020,30;15678,56;15809,08;18186,28
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (lixiviação/escorrimento superficial);Pecuária;Bahia;Cerrado;22227,96;22524,76;27582,41;29430,59;31497,20
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (lixiviação/escorrimento superficial);Pecuária;Distrito Federal;Cerrado;1554,66;1687,97;1690,52;1648,89;1602,30
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (lixiviação/escorrimento superficial);Pecuária;Goiás;Cerrado;580651,96;603861,99;626357,46;631683,54;607760,76
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (lixiviação/escorrimento superficial);Pecuária;Maranhão;Cerrado;113287,81;118714,56;122459,52;135022,55;148139,05
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (lixiviação/escorrimento superficial);Pecuária;Mato Grosso;Cerrado;280015,05;289733,22;283160,00;295459,26;297730,80
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (lixiviação/escorrimento superficial);Pecuária;Mato Grosso do Sul;Cerrado;413816,41;401931,97;385395,88;376506,16;383874,65
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (lixiviação/escorrimento superficial);Pecuária;Minas Gerais;Cerrado;251182,75;253395,82;261482,33;260495,31;255513,39
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (lixiviação/escorrimento superficial);Pecuária;Pará;Cerrado;9643,62;10302,85;11281,37;11856,00;11489,30
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (lixiviação/escorrimento superficial);Pecuária;Paraná;Cerrado;1831,44;1735,41;1633,74;1642,97;1879,05
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (lixiviação/escorrimento superficial);Pecuária;Piauí;Cerrado;22763,99;22662,00;22465,61;22206,48;21712,89
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (lixiviação/escorrimento superficial);Pecuária;Rondônia;Cerrado;866,57;927,42;845,30;1060,83;1102,32
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (lixiviação/escorrimento superficial);Pecuária;São Paulo;Cerrado;37202,86;36297,64;35441,77;36718,50;35186,32
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (lixiviação/escorrimento superficial);Pecuária;Tocantins;Cerrado;177701,48;193166,19;217949,46;233683,94;247858,88
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (lixiviação/escorrimento superficial);Pecuária;Alagoas;Mata Atlântica;14550,58;15252,43;15091,63;15028,04;16162,14
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (lixiviação/escorrimento superficial);Pecuária;Bahia;Mata Atlântica;109546,20;102702,15;119671,83;126002,52;132029,12
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (lixiviação/escorrimento superficial);Pecuária;Espírito Santo;Mata Atlântica;50190,27;52966,60;55975,68;56719,79;55067,39
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (lixiviação/escorrimento superficial);Pecuária;Goiás;Mata Atlântica;11045,59;11290,67;11327,84;11212,99;10954,16
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (lixiviação/escorrimento superficial);Pecuária;Mato Grosso do Sul;Mata Atlântica;61343,23;59185,74;57802,83;55533,64;55345,21
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (lixiviação/escorrimento superficial);Pecuária;Minas Gerais;Mata Atlântica;236986,70;237180,36;244153,05;245171,14;239378,20
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (lixiviação/escorrimento superficial);Pecuária;Paraíba;Mata Atlântica;1067,04;1077,75;1067,18;1021,44;1155,56
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (lixiviação/escorrimento superficial);Pecuária;Paraná;Mata Atlântica;209110,63;191542,00;181316,24;176176,86;202482,41
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (lixiviação/escorrimento superficial);Pecuária;Pernambuco;Mata Atlântica;9283,50;9528,18;10784,13;11404,11;11788,82
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (lixiviação/escorrimento superficial);Pecuária;Rio de Janeiro;Mata Atlântica;63110,72;65150,01;66995,76;67823,70;69667,54
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (lixiviação/escorrimento superficial);Pecuária;Rio Grande do Norte;Mata Atlântica;581,29;654,16;705,63;745,49;923,10
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (lixiviação/escorrimento superficial);Pecuária;Rio Grande do Sul;Mata Atlântica;85878,26;80246,13;79686,72;83788,54;86548,91
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (lixiviação/escorrimento superficial);Pecuária;Santa Catarina;Mata Atlântica;101076,12;99145,95;99747,77;97834,95;99631,12
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (lixiviação/escorrimento superficial);Pecuária;São Paulo;Mata Atlântica;205383,29;209587,19;210964,10;218174,83;213656,66
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (lixiviação/escorrimento superficial);Pecuária;Sergipe;Mata Atlântica;9854,11;9785,61;10330,81;10623,51;12038,14
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (lixiviação/escorrimento superficial);Pecuária;Rio Grande do Sul;Pampa;224767,60;207509,78;205602,57;228886,91;230060,04
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (lixiviação/escorrimento superficial);Pecuária;Mato Grosso;Pantanal;37610,16;37936,33;39178,03;42493,28;47229,85
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de corte;Animal;Indiretas (lixiviação/escorrimento superficial);Pecuária;Mato Grosso do Sul;Pantanal;83589,34;82864,65;86695,55;91495,94;101382,52
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de leite;Animal;Diretas;Pecuária;Acre;Amazônia;29334,43;29240,08;26021,36;23956,59;24277,97
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de leite;Animal;Diretas;Pecuária;Amapá;Amazônia;2670,34;2766,34;2651,20;2545,10;2615,68
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de leite;Animal;Diretas;Pecuária;Amazonas;Amazônia;47110,55;47006,02;46321,91;45875,05;45245,01
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de leite;Animal;Diretas;Pecuária;Maranhão;Amazônia;130648,76;134405,86;137317,08;142949,41;148034,90
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de leite;Animal;Diretas;Pecuária;Mato Grosso;Amazônia;148596,83;129389,51;112493,73;97322,00;90617,55
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de leite;Animal;Diretas;Pecuária;Pará;Amazônia;409097,81;423945,93;413498,20;435888,66;451890,37
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de leite;Animal;Diretas;Pecuária;Rondônia;Amazônia;436103,52;263881,18;197142,94;180172,66;170765,18
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de leite;Animal;Diretas;Pecuária;Roraima;Amazônia;6836,74;6886,42;7037,56;7190,95;7356,54
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de leite;Animal;Diretas;Pecuária;Tocantins;Amazônia;58723,03;60751,23;61820,18;58033,67;56426,30
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de leite;Animal;Diretas;Pecuária;Alagoas;Caatinga;56645,07;58900,56;63810,50;64634,82;68389,44
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de leite;Animal;Diretas;Pecuária;Bahia;Caatinga;202332,86;195788,38;237330,98;255329,00;260773,07
Emissão;CO2e (t) GWP-AR6;Agropecuária;Solos manejados;Deposição de dejetos em pastagem;Gado de leite;Animal;Diretas;Pecuária;Ceará;Caatinga;298292,79;312464,78;324883,66;341742,56;357572,56
